dbo	sp_TraerVentaDiaRuta	1	0	0	0	0	0	inventory
dbo	sp_TraerVentaDiaRuta_CantOt	1	0	0	0	0	0	order
dbo	sp_upgraddiagrams	1	1	0	0	0	0	general
dbo	sp_VentasExcedente	1	1	1	0	0	1	inventory
dbo	sp_VentasExcedenteCopia	1	1	1	0	0	1	inventory
dbo	sp_VentasInstalado	1	1	1	0	0	1	inventory
dbo	sp_VentasInstalado_cOPIA	1	1	1	0	0	1	inventory
dbo	sp_VentasInstalado1	1	1	1	0	0	1	inventory
dbo	sp_VentasRetirado	1	1	1	0	0	1	inventory
dbo	sp_VentasRetiradoCopia	1	1	1	0	0	1	inventory
dbo	spb_ObtenerProductos	1	0	0	0	0	0	inventory
dbo	spb_ObtenerProductos2	1	0	0	0	0	0	inventory
dbo	spb_SaldoRutasCantidad	1	0	0	0	0	0	inventory
dbo	spb_SaldoRutasCantidad_X_Producto	1	0	0	0	0	0	inventory
dbo	spb_SaldoRutasCantidad_X_Ruta	1	0	0	0	0	0	inventory
dbo	spr_BuscarImei	1	0	0	0	0	0	inventory
dbo	spr_CrearSadoTarjetasRutas	1	1	0	1	0	0	inventory
dbo	spr_ObtenerOrdenTrabajo	1	0	0	0	0	0	auth
dbo	spr_TraerVendedores	1	0	0	0	0	0	general
dbo	spr_TraerVendedores_x_FormTecnico	1	0	0	0	0	0	tech
dbo	spr_TraerVendedoresAlmaceneros	1	0	0	0	0	0	inventory
dbo	spr_TraerVendedoresHerramientas	1	0	0	0	0	0	general
dbo	spr_TraerVendedoresSocioEmbajador	1	0	0	0	0	0	general
dbo	spx_Actualizacion_tbl_BajaProductoControlEnvio	1	1	1	0	0	0	inventory
dbo	spx_Actualizacion_tbl_ProductoControlEnvio	1	1	1	0	0	0	inventory
dbo	spx_BorrarRegistroPromedioUsoMaterial	0	0	1	0	0	0	general
dbo	spx_BuscarSerialCargoUsuario	1	0	0	0	0	0	auth
dbo	spx_BusquedaSerieChipID	1	0	0	0	0	0	general
dbo	spx_CargarDatosFaltanteE18	1	1	1	1	0	0	general
dbo	spx_CargarRutaSegunEstado	1	0	0	0	0	0	general
dbo	spx_CrearProducto	0	1	0	0	0	1	auth
dbo	spx_CrearProductoEnSaldoAlmacenProductos	1	1	0	0	0	0	inventory
dbo	spx_DarBajaUsuario	0	0	1	0	0	0	auth
dbo	spx_DarDeBajaCorreccionErrores	0	0	1	0	0	0	general
dbo	spx_EliminarBajaProductos	0	0	1	0	0	0	inventory
dbo	spx_EliminarBajaProductosPendiente	0	0	1	0	0	0	inventory
dbo	spx_EliminarCierreAlmacen	0	0	1	0	0	0	inventory
dbo	spx_EliminarCierreAlmacenPR_PD	0	0	1	0	0	0	inventory
dbo	spx_EliminarCodigoUsuario_Venta	1	0	1	0	0	0	auth
dbo	spx_EliminarDetalleDevolucionTigoPendiente	0	0	1	0	0	0	general
dbo	spx_eliminarDevolucionTigoPendiente	0	0	1	0	0	0	general
dbo	spx_EliminarIngresoMaterialTigo	0	0	1	0	0	0	auth
dbo	spx_EliminarMenu_usuario	0	0	1	0	0	0	auth
dbo	spx_EliminarRol	0	0	1	0	0	0	general
dbo	spx_eliminarSalidaTraspasoPendiente	0	0	1	0	0	0	general
dbo	spx_EliminarTecnico	0	0	1	0	0	0	tech
